molecule_chembl_id,SMILES,score,name,method,mol,mw,nhd,nha,clogp,rb,ro5
CHEMBL832,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0.5168539325842697,SULFINPYRAZONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a15b0>,404.1194635,0,3,3.795500000000003,6,OK
CHEMBL658,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0.5168539325842697,SUFENTANIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1620>,386.2027992,0,4,4.214800000000004,8,OK
CHEMBL3833382,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O,0.5161290322580645,PRAJMALIUM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1690>,369.25365471609,2,3,2.4793000000000007,3,OK
CHEMBL819,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.5154639175257731,OXACILLIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1700>,401.104541708,2,6,1.89532,4,OK
CHEMBL19,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,0.5154639175257731,METHAZOLAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1770>,236.003782116,1,6,-1.4237999999999997,1,OK
CHEMBL850,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.5154639175257731,SPARFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a18c0>,392.165997004,3,6,2.0816,3,OK
CHEMBL84,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.5148514851485149,TOPOTECAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a19a0>,421.163770836,2,8,1.8468000000000002,3,OK
CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.5142857142857142,AFATINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1a80>,485.16299556,2,7,4.389900000000002,8,OK
CHEMBL684,CCN(CC)C(=O)N1CCN(C)CC1,0.5135135135135135,DIETHYLCARBAMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1b60>,199.168462292,0,2,0.6956,2,OK
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,0.5128205128205128,DONEPEZIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1bd0>,379.214743788,0,4,4.361100000000004,6,OK
CHEMBL1945778,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,0.5128205128205128,IOFLUPANE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1c40>,431.07575519600005,0,3,3.7603000000000026,5,OK
CHEMBL2079587,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0.5121951219512195,STANOZOLOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1cb0>,328.25146364399995,2,2,4.1181000000000045,0,OK
CHEMBL1201328,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0.5116279069767442,CARPHENAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1d90>,425.213698232,1,6,3.8820000000000032,8,OK
CHEMBL716,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0.5111111111111111,QUETIAPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1e00>,383.16674804,1,6,2.8560000000000016,5,OK
CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,0.5111111111111111,TIOTROPIUM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1e70>,392.09847660409,1,6,2.3457,4,OK
CHEMBL1643,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.5111111111111111,RIBAVIRIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1ee0>,244.080769484,4,8,-3.0114999999999994,3,OK
CHEMBL1401,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.5106382978723404,NITAZOXANIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1f50>,307.026291388,1,7,2.2289000000000003,4,OK
CHEMBL184,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.5102040816326531,ACYCLOVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a1fc0>,225.086189212,3,7,-1.3318000000000003,4,OK
CHEMBL1534,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,0.5102040816326531,RIBOFLAVIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2030>,376.13828435999994,5,9,-1.7235599999999989,5,OK
CHEMBL528,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,0.5098039215686274,CEFTIZOXIME,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2110>,383.0358105160001,3,9,-0.5557999999999992,5,OK
CHEMBL713,C=C1[C@H](CO)[C@@H](O)C[C@@H]1n1cnc2c(=O)[nH]c(N)nc21,0.5098039215686274,ENTECAVIR ANHYDROUS,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2180>,277.11748934,4,7,-0.8278000000000001,2,OK
CHEMBL697,CN1C(=O)CC(C)(c2ccccc2)C1=O,0.5070422535211268,METHSUXIMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2420>,203.094628656,0,2,1.333,1,OK
CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,0.5070422535211268,OXCARBAZEPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2490>,252.089877624,1,2,2.6422000000000008,0,OK
CHEMBL52440,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0.5066666666666667,DEXTROMETHORPHAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2500>,271.19361442,0,2,3.3834000000000026,1,OK
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0.5066666666666667,PRAZIQUANTEL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a25e0>,312.183778008,0,2,2.5349000000000004,1,OK
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.5063291139240507,TRIMETHOPRIM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2650>,290.13789043599996,2,7,1.2575999999999998,5,OK
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,0.5063291139240507,COCAINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a26c0>,303.14705815200006,0,5,1.8677,3,OK
CHEMBL1257073,O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1,0.5063291139240507,TECOVIRIMAT,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2730>,376.10347700000005,1,3,2.4033000000000007,2,OK
CHEMBL597,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0.5060240963855421,PHENTOLAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2810>,281.152812228,2,4,2.840420000000001,4,OK
CHEMBL1483,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.5060240963855421,ALBENDAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2880>,265.08849772,2,4,3.2433000000000005,4,OK
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.5060240963855421,NIFEDIPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a28f0>,346.11648629599995,1,7,2.1756,4,OK
CHEMBL1584,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0.5060240963855421,PIPERACETAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2960>,410.2027992,1,5,4.976400000000005,7,OK
CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0.5060240963855421,HYDROMORPHONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a29d0>,285.136493468,1,4,1.6302999999999999,0,OK
CHEMBL813,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,0.5057471264367817,EPROSARTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2a40>,424.14567824799997,2,5,4.744400000000003,10,OK
CHEMBL459324,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.5057471264367817,DIACETYLMORPHINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2ab0>,369.1576228360001,0,6,1.9886,2,OK
CHEMBL1079,Clc1ccc2nsnc2c1NC1=NCCN1,0.5057471264367817,TIZANIDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2b20>,253.01889393599998,2,6,1.7157999999999993,1,OK
CHEMBL1595,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0.5057471264367817,DIHYDROCODEINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2b90>,301.167793596,1,4,1.7251,1,OK
CHEMBL760,O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,0.5057471264367817,ANAGRELIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2c00>,254.996617204,1,3,1.9263000000000001,0,OK
CHEMBL1185,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,0.5057471264367817,ZOLMITRIPTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2c70>,287.163376912,2,3,1.9229,5,OK
CHEMBL3039520,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,0.5057471264367817,LASMIDITAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2ce0>,377.135111476,1,4,3.2757000000000014,4,OK
CHEMBL43,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,0.5054945054945055,AMSACRINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2dc0>,393.11471246800005,2,5,4.511700000000003,5,OK
CHEMBL2107381,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.5054945054945055,URIDINE TRIACETATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2e30>,370.10123015599993,1,10,-1.1394999999999988,5,OK
CHEMBL968,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.5054945054945055,FLURAZEPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2ea0>,387.151368256,0,3,4.004900000000003,6,OK
CHEMBL128,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.5052631578947369,SUMATRIPTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2f80>,295.135447912,2,3,1.3211999999999997,6,OK
CHEMBL268869,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.5052631578947369,SULFAMETHOXYPYRIDAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a2ff0>,280.063011244,2,6,0.8681999999999999,4,OK
CHEMBL1650443,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,0.5050505050505051,TRELAGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3060>,357.1601031,1,7,0.5335800000000002,3,OK
CHEMBL515408,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,0.5050505050505051,MARIBAVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a30d0>,375.07526144799994,4,7,1.7748999999999993,4,OK
CHEMBL182,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.5050505050505051,GANCICLOVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3140>,255.096753896,4,8,-1.970899999999999,5,OK
CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,0.5,CLONAZEPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3300>,315.04106886,1,4,3.037700000000001,2,OK
CHEMBL1004,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,0.5,DOXYLAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a33e0>,270.173213324,0,3,2.923300000000001,6,OK
CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0.5,GREPAFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3450>,359.164519784,2,5,2.28022,3,OK
CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,0.5,PYRIDOSTIGMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3530>,181.09715407609,0,2,0.5714999999999999,1,OK
CHEMBL512351,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.5,BETRIXABAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a35a0>,451.141117244,3,5,4.135170000000002,6,OK
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.5,TIMOLOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3610>,316.156911628,2,8,0.5024999999999997,6,OK
CHEMBL345714,Cc1cnc(C(=O)O)c[n+]1[O-],0.5,ACIPIMOX,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3760>,154.037842052,1,3,-0.2783799999999999,1,OK
CHEMBL1502,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.5,PANTOPRAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3840>,383.0751334,1,6,2.8843000000000005,7,OK
CHEMBL1754,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.5,DOXAPRAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a38b0>,378.23072819999993,0,3,3.173300000000001,6,OK
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.5,GATIFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3990>,375.15943440399997,2,6,1.9804,4,OK
CHEMBL4299940,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,0.5,MITAPIVAT,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3a00>,450.17256169200004,1,5,3.203400000000001,6,OK
CHEMBL626,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,0.5,NAFTIFINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3b50>,287.167399672,0,1,4.985000000000004,5,OK
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0.5,MILRINONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3c30>,211.074561908,1,3,1.617,1,OK
CHEMBL2105637,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0.5,DELAFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3d10>,440.04991720399994,3,7,1.9177000000000002,3,OK
CHEMBL1697851,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.5,THIOPROPAZATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3df0>,445.159075816,0,6,4.513500000000004,7,OK
CHEMBL189171,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.5,ACEMETACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3e60>,415.082264976,1,6,3.4705200000000014,6,OK
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.5,FENTANYL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3ed0>,336.22016351599996,0,2,4.136700000000004,6,OK
CHEMBL970,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0.5,HALAZEPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a3f40>,352.059025344,0,2,4.086300000000002,2,OK
CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.4954128440366973,ALFUZOSIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8120>,389.20630434400005,2,8,1.3507000000000002,8,OK
CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.49504950495049505,LOMEFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8190>,351.139447908,2,5,1.7959,3,OK
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49504950495049505,CLOXACILLIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8200>,435.0655693559999,2,6,2.5487200000000003,4,OK
CHEMBL893,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49504950495049505,DICLOXACILLIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8270>,469.026597004,2,6,3.2021200000000007,4,OK
CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.4948453608247423,NORFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a82e0>,319.133219656,2,5,1.2683,3,OK
CHEMBL62193,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.4948453608247423,SULFADIMETHOXINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a83c0>,310.073575928,2,7,0.8768,5,OK
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.4943820224719101,STAVUDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a84a0>,224.079706864,2,5,-0.7090799999999999,2,OK
CHEMBL376897,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.4943820224719101,METHSCOPOLAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8510>,318.16998466808997,1,4,1.0626999999999995,4,OK
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.49411764705882355,PERPHENAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a85f0>,403.14851113199995,1,5,3.942700000000003,6,OK
CHEMBL3833389,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,0.49382716049382713,DEXTROMORAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8660>,392.246378264,0,3,3.7059000000000024,6,OK
CHEMBL1734,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0.49382716049382713,SOLIFENACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a86d0>,362.199428072,0,3,3.864900000000003,2,OK
CHEMBL19490,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.4935064935064935,ZOMEPIRAC,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8740>,291.066220988,1,3,2.8450200000000017,4,OK
CHEMBL259972,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,0.4935064935064935,MOFEZOLAC,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a87b0>,339.11067264400003,1,5,3.6529000000000025,6,OK
CHEMBL169901,N=C(N)N1CCc2ccccc2C1,0.4931506849315068,DEBRISOQUIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8900>,175.110947416,2,1,0.9381699999999995,0,OK
CHEMBL1201323,NCCc1cc[nH]n1,0.49230769230769234,BETAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8970>,111.07964728799999,2,2,-0.08910000000000035,2,OK
CHEMBL459265,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.4918032786885246,HEXAMETHYL PARAROSANILINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a89e0>,372.24342438009,0,2,4.4596000000000044,4,OK
CHEMBL3545985,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,0.49122807017543857,BENZPHETAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8b30>,239.167399672,0,1,3.7496000000000027,5,OK
CHEMBL1672,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.4909090909090909,CEFPODOXIME,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8c10>,427.0620252640001,3,10,-0.539199999999999,7,OK
CHEMBL222645,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49019607843137253,FLOXACILLIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8c80>,453.05614754399994,2,6,2.6878199999999994,4,OK
CHEMBL1577,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.49019607843137253,METHYCLOTHIAZIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8cf0>,358.956803192,2,5,0.5983000000000003,2,OK
CHEMBL277100,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.4897959183673469,TEMAFLOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8d60>,417.13002609600005,2,5,2.904300000000001,3,OK
CHEMBL847,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0.48936170212765956,OXAMNIQUINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8dd0>,279.158291532,3,5,1.8117999999999996,5,OK
CHEMBL1200910,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0.48936170212765956,SULFISOXAZOLE ACETYL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8e40>,309.07832696,1,6,1.6154400000000002,3,OK
CHEMBL1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0.48936170212765956,FOSPHENYTOIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8eb0>,362.06677282999993,3,4,1.5488,5,OK
CHEMBL181,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.4888888888888889,DIAZOXIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a8f20>,229.991676144,1,3,1.6818,0,OK
CHEMBL1874750,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,0.4888888888888889,CINEPAZIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a9070>,417.22637109199997,0,6,1.4922000000000002,7,OK
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4883720930232558,FLUPHENAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a90e0>,437.17486811199996,1,5,4.308100000000003,6,OK
CHEMBL746,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.4883720930232558,NEDOCROMIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a91c0>,371.10050188400004,2,6,2.476700000000001,5,OK
CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,0.4883720930232558,TRANDOLAPRIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a9230>,430.24677218799997,2,5,2.7733000000000008,9,OK
CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.4883720930232558,NITRENDIPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a92a0>,360.13213635999995,1,7,2.5657000000000005,5,OK
CHEMBL1201235,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,0.4878048780487805,METHYLHOMATROPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a9380>,290.17507004809,1,3,2.033,3,OK
CHEMBL251940,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0.4878048780487805,PERICIAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a93f0>,365.156183356,1,5,4.007780000000003,4,OK
CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.48717948717948717,METHARBITAL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a9460>,198.100442308,1,3,0.5009999999999999,2,OK
CHEMBL592,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.4864864864864865,LEVORPHANOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a94d0>,257.177964356,1,2,3.080400000000002,0,OK
CHEMBL315985,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,0.4864864864864865,ESLICARBAZEPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d3401a9540>,254.105527688,2,2,2.4929000000000006,0,OK
