type,drugbank_id,groups,name,SMILES
small molecule,DB01072,"['approved', 'investigational']",Atazanavir,COC(=O)N[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)CN(CC1=CC=C(C=C1)C1=CC=CC=N1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
small molecule,DB01073,['approved'],Fludarabine,NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
small molecule,DB01074,"['approved', 'investigational']",Perhexiline,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
small molecule,DB01075,"['approved', 'investigational']",Diphenhydramine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01076,['approved'],Atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1
small molecule,DB01077,['approved'],Etidronic_acid,CC(O)(P(O)(O)=O)P(O)(O)=O
small molecule,DB01078,['approved'],Deslanoside,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1
small molecule,DB01079,"['approved', 'investigational', 'withdrawn']",Tegaserod,CCCCCNC(=N)N\N=C\C1=CNC2=C1C=C(OC)C=C2
small molecule,DB01080,['approved'],Vigabatrin,NC(CCC(O)=O)C=C
small molecule,DB01081,"['approved', 'illicit']",Diphenoxylate,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1
small molecule,DB01082,"['approved', 'vet_approved']",Streptomycin,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
small molecule,DB01083,"['approved', 'investigational']",Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
small molecule,DB01084,['approved'],Emedastine,CCOCCN1C(=NC2=CC=CC=C12)N1CCCN(C)CC1
small molecule,DB01085,"['approved', 'investigational']",Pilocarpine,CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O
small molecule,DB01086,"['approved', 'investigational']",Benzocaine,CCOC(=O)C1=CC=C(N)C=C1
small molecule,DB01087,['approved'],Primaquine,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
small molecule,DB01088,"['approved', 'investigational']",Iloprost,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)C(C)CC#CC)[C@@]1([H])C\C(C2)=C\CCCC(O)=O
small molecule,DB01089,['approved'],Deserpidine,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2
small molecule,DB01090,['approved'],Pentolinium,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1
small molecule,DB01091,['approved'],Butenafine,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=CC=CC=C12
small molecule,DB01092,['approved'],Ouabain,[H][C@@]12CC[C@]3(O)C[C@H](C[C@@H](O)[C@]3(CO)[C@@]1([H])[C@H](O)C[C@]1(C)[C@H](CC[C@]21O)C1=CC(=O)OC1)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
small molecule,DB01093,"['approved', 'vet_approved']",Dimethyl_sulfoxide,CS(C)=O
small molecule,DB01095,['approved'],Fluvastatin,CC(C)N1C(\C=C\C(O)CC(O)CC(O)=O)=C(C2=CC=CC=C12)C1=CC=C(F)C=C1
small molecule,DB01096,['approved'],Oxamniquine,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
small molecule,DB01097,"['approved', 'investigational']",Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
small molecule,DB01098,['approved'],Rosuvastatin,CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O
small molecule,DB01099,"['approved', 'investigational']",Flucytosine,NC1=C(F)C=NC(=O)N1
small molecule,DB01100,['approved'],Pimozide,FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=CC=CC=C12)C1=CC=C(F)C=C1
small molecule,DB01101,"['approved', 'investigational']",Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O
small molecule,DB01102,['approved'],Arbutamine,O[C@@H](CNCCCCC1=CC=C(O)C=C1)C1=CC(O)=C(O)C=C1
small molecule,DB01103,['investigational'],Quinacrine,CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2
small molecule,DB01104,['approved'],Sertraline,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
small molecule,DB01105,"['approved', 'illicit', 'investigational', 'withdrawn']",Sibutramine,CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
small molecule,DB01106,"['approved', 'investigational']",Levocabastine,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1
small molecule,DB01107,"['approved', 'illicit', 'withdrawn']",Methyprylon,CCC1(CC)C(=O)NCC(C)C1=O
small molecule,DB01108,"['approved', 'investigational', 'vet_approved', 'withdrawn']",Trilostane,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]23O[C@@H]2C(O)=C(C[C@]13C)C#N
small molecule,DB01110,"['approved', 'investigational', 'vet_approved']",Miconazole,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
small molecule,DB01111,"['approved', 'vet_approved']",Colistimethate,CCC(C)CCCCC(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC(C(C)O)C(=O)NC(CCNCS([O-])(=O)=O)C(=O)NC1CCNC(=O)C(NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CCNCS([O-])(=O)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS([O-])(=O)=O)NC1=O)C(C)O
small molecule,DB01112,['approved'],Cefuroxime,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O
small molecule,DB01113,"['approved', 'investigational']",Papaverine,COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1
small molecule,DB01114,['approved'],Chlorpheniramine,CN(C)CCC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1
small molecule,DB01115,['approved'],Nifedipine,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
small molecule,DB01116,"['approved', 'investigational']",Trimethaphan,O=C1N(CC2=CC=CC=C2)C2C[S+]3CCCC3C2N1CC1=CC=CC=C1
small molecule,DB01117,['approved'],Atovaquone,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
small molecule,DB01118,"['approved', 'investigational']",Amiodarone,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2
small molecule,DB01119,['approved'],Diazoxide,CC1=NS(=O)(=O)C2=C(N1)C=CC(Cl)=C2
small molecule,DB01120,['approved'],Gliclazide,[H][C@@]12CCC[C@]1([H])CN(C2)NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
small molecule,DB01121,['approved'],Phenacemide,NC(=O)NC(=O)CC1=CC=CC=C1
small molecule,DB01122,['approved'],Ambenonium,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC1=CC=CC=C1Cl
small molecule,DB01123,['approved'],Proflavine,NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1
small molecule,DB01124,"['approved', 'investigational']",Tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
small molecule,DB01125,['approved'],Anisindione,COC1=CC=C(C=C1)C1C(=O)C2=CC=CC=C2C1=O
small molecule,DB01126,"['approved', 'investigational']",Dutasteride,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])NC(=O)C=C[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)NC1=CC(=CC=C1C(F)(F)F)C(F)(F)F
small molecule,DB01127,['approved'],Econazole,ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
small molecule,DB01128,['approved'],Bicalutamide,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
small molecule,DB01129,"['approved', 'investigational']",Rabeprazole,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
small molecule,DB01130,"['approved', 'investigational']",Prednicarbate,[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
small molecule,DB01131,['approved'],Proguanil,CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1
small molecule,DB01132,"['approved', 'investigational']",Pioglitazone,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
small molecule,DB01133,"['approved', 'investigational', 'vet_approved']",Tiludronic_acid,OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O
small molecule,DB01134,"['experimental', 'vet_approved']",Desoxycorticosterone_pivalate,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)COC(=O)C(C)(C)C
small molecule,DB01135,['approved'],Doxacurium,COC1=CC(CC2C3=C(OC)C(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C(OC)=C3C2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
small molecule,DB01136,"['approved', 'investigational']",Carvedilol,COC1=CC=CC=C1OCCNCC(O)COC1=CC=CC2=C1C1=CC=CC=C1N2
small molecule,DB01137,"['approved', 'investigational']",Levofloxacin,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
small molecule,DB01138,['approved'],Sulfinpyrazone,O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01139,"['approved', 'vet_approved']",Cefapirin,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O
small molecule,DB01140,"['approved', 'vet_approved', 'withdrawn']",Cefadroxil,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
small molecule,DB01141,"['approved', 'investigational']",Micafungin,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
small molecule,DB01142,"['approved', 'investigational']",Doxepin,[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12
small molecule,DB01143,"['approved', 'investigational']",Amifostine,NCCCNCCSP(O)(O)=O
small molecule,DB01144,"['approved', 'investigational']",Diclofenamide,NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O
small molecule,DB01145,['approved'],Sulfoxone,OS(=O)CNC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCS(O)=O)C=C1
small molecule,DB01146,"['approved', 'investigational']",Diphenylpyraline,CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01147,"['approved', 'investigational', 'vet_approved']",Cloxacillin,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1Cl)C(O)=O
small molecule,DB01148,['approved'],Flavoxate,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1
small molecule,DB01149,"['approved', 'withdrawn']",Nefazodone,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
small molecule,DB01150,['approved'],Cefprozil,[H][C@]12SCC(C=CC)=C(N1C(=O)[C@@]2([H])NC(=O)[C@H](N)C1=CC=C(O)C=C1)C(O)=O
small molecule,DB01151,"['approved', 'investigational']",Desipramine,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12
small molecule,DB01152,"['approved', 'withdrawn']",Candicidin,CC(CC(C)C1OC(=O)CC(=O)CCCC(=O)CC(O)CC(O)CC(O)CC(=O)CC(O)C(C(O)CC(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C1C)C(O)=O)C(O)CC(=O)C1=CC=C(N)C=C1
small molecule,DB01153,"['approved', 'investigational']",Sertaconazole,ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
small molecule,DB01154,"['approved', 'vet_approved']",Thiamylal,CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O
small molecule,DB01155,"['approved', 'investigational']",Gemifloxacin,CO\N=C1/CN(CC1CN)C1=NC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
small molecule,DB01156,['approved'],Bupropion,CC(NC(C)(C)C)C(=O)C1=CC(Cl)=CC=C1
small molecule,DB01157,"['approved', 'investigational']",Trimetrexate,COC1=CC(NCC2=C(C)C3=C(C=C2)N=C(N)N=C3N)=CC(OC)=C1OC
small molecule,DB01158,['approved'],Bretylium,CC[N+](C)(C)CC1=CC=CC=C1Br
small molecule,DB01159,"['approved', 'vet_approved']",Halothane,[H]C(Cl)(Br)C(F)(F)F
small molecule,DB01160,"['approved', 'vet_approved']",Dinoprost_tromethamine,NC(CO)(CO)CO.CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O
small molecule,DB01161,"['approved', 'investigational']",Chloroprocaine,CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1
small molecule,DB01162,['approved'],Terazosin,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1
small molecule,DB01163,"['investigational', 'withdrawn']",Amdinocillin,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(O)=O)C(C)(C)S[C@]12[H])N1CCCCCC1
small molecule,DB01164,['approved'],Calcium_chloride,[Cl-].[Cl-].[Ca++]
small molecule,DB01165,['approved'],Ofloxacin,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
small molecule,DB01166,"['approved', 'investigational']",Cilostazol,O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2
small molecule,DB01167,"['approved', 'investigational']",Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1
small molecule,DB01168,"['approved', 'investigational']",Procarbazine,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
small molecule,DB01169,"['approved', 'investigational']",Arsenic_trioxide,O=[As]O[As]=O
small molecule,DB01170,['approved'],Guanethidine,NC(N)=NCCN1CCCCCCC1
small molecule,DB01171,"['approved', 'investigational']",Moclobemide,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1
small molecule,DB01172,"['approved', 'investigational', 'vet_approved']",Kanamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
small molecule,DB01173,['approved'],Orphenadrine,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
small molecule,DB01174,"['approved', 'investigational']",Phenobarbital,CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1
small molecule,DB01175,['approved'],Escitalopram,CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1
small molecule,DB01176,['approved'],Cyclizine,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01177,['approved'],Idarubicin,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C1C(O)=C1C(=O)C3=CC=CC=C3C(=O)C1=C2O)C(C)=O
small molecule,DB01178,"['approved', 'investigational', 'withdrawn']",Chlormezanone,CN1C(C2=CC=C(Cl)C=C2)S(=O)(=O)CCC1=O
small molecule,DB01179,['approved'],Podofilox,[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O
small molecule,DB01180,['approved'],Rescinnamine,[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
small molecule,DB01181,['approved'],Ifosfamide,ClCCNP1(=O)OCCCN1CCCl
small molecule,DB01182,['approved'],Propafenone,CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1
small molecule,DB01183,"['approved', 'vet_approved']",Naloxone,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
small molecule,DB01184,"['approved', 'investigational', 'vet_approved']",Domperidone,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2
small molecule,DB01185,"['approved', 'illicit']",Fluoxymesterone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
small molecule,DB01186,"['approved', 'investigational', 'vet_approved', 'withdrawn']",Pergolide,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC
small molecule,DB01187,['approved'],Iophendylate,CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I
small molecule,DB01188,"['approved', 'investigational']",Ciclopirox,CC1=CC(=O)N(O)C(=C1)C1CCCCC1
small molecule,DB01189,['approved'],Desflurane,FC(F)OC(F)C(F)(F)F
small molecule,DB01190,"['approved', 'vet_approved']",Clindamycin,[H][C@@](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)([C@H](C)Cl)[C@@]1([H])O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O
small molecule,DB01191,"['approved', 'illicit', 'investigational', 'withdrawn']",Dexfenfluramine,CCN[C@@H](C)CC1=CC=CC(=C1)C(F)(F)F
small molecule,DB01192,"['approved', 'investigational', 'vet_approved']",Oxymorphone,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
small molecule,DB01193,"['approved', 'investigational']",Acebutolol,CCCC(=O)NC1=CC=C(OCC(O)CNC(C)C)C(=C1)C(C)=O
small molecule,DB01194,['approved'],Brinzolamide,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
small molecule,DB01195,"['approved', 'withdrawn']",Flecainide,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1
small molecule,DB01196,"['approved', 'investigational']",Estramustine,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(=O)N(CCCl)CCCl)C=C3CC[C@@]21[H]
small molecule,DB01197,['approved'],Captopril,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O
small molecule,DB01198,['approved'],Zopiclone,CN1CCN(CC1)C(=O)OC1N(C(=O)C2=NC=CN=C12)C1=NC=C(Cl)C=C1
small molecule,DB01199,['approved'],Tubocurarine,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CCN1C)C2=C6)=C(O)C=C5)=CC(OC)=C4O)C=C3
small molecule,DB01200,"['approved', 'investigational', 'withdrawn']",Bromocriptine,[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C
small molecule,DB01201,"['approved', 'investigational']",Rifapentine,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O
small molecule,DB01202,['approved'],Levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O
small molecule,DB01203,['approved'],Nadolol,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2
small molecule,DB01204,"['approved', 'investigational']",Mitoxantrone,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O
small molecule,DB01205,['approved'],Flumazenil,CCOC(=O)C1=C2CN(C)C(=O)C3=C(C=CC(F)=C3)N2C=N1
small molecule,DB01206,"['approved', 'investigational']",Lomustine,ClCCN(N=O)C(=O)NC1CCCCC1
small molecule,DB01208,"['approved', 'investigational', 'withdrawn']",Sparfloxacin,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
small molecule,DB01209,"['approved', 'investigational']",Dezocine,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N
small molecule,DB01210,['approved'],Levobunolol,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O
small molecule,DB01211,['approved'],Clarithromycin,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C)OC
small molecule,DB01212,['approved'],Ceftriaxone,[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O
small molecule,DB01213,"['approved', 'vet_approved']",Fomepizole,CC1=CNN=C1
small molecule,DB01214,['approved'],Metipranolol,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
small molecule,DB01215,"['approved', 'illicit']",Estazolam,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1
small molecule,DB01216,['approved'],Finasteride,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C
small molecule,DB01217,"['approved', 'investigational']",Anastrozole,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N
small molecule,DB01218,['approved'],Halofantrine,CCCCN(CCCC)CCC(O)C1=C2C=CC(=CC2=C2C=C(Cl)C=C(Cl)C2=C1)C(F)(F)F
small molecule,DB01219,"['approved', 'investigational']",Dantrolene,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O
small molecule,DB01220,"['approved', 'investigational']",Rifaximin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C(N=C5C=C(C)C=CN15)C4=C3C2=O
small molecule,DB01221,"['approved', 'vet_approved']",Ketamine,CNC1(CCCCC1=O)C1=CC=CC=C1Cl
small molecule,DB01222,['approved'],Budesonide,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
small molecule,DB01223,['approved'],Aminophylline,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O
small molecule,DB01224,['approved'],Quetiapine,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12
small molecule,DB01226,['approved'],Mivacurium,COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
small molecule,DB01227,"['approved', 'investigational', 'withdrawn']",Levacetylmethadol,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01228,"['approved', 'investigational', 'withdrawn']",Encainide,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
small molecule,DB01229,"['approved', 'vet_approved']",Paclitaxel,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C
small molecule,DB01230,"['approved', 'illicit', 'investigational', 'withdrawn']",Pemoline,NC1=NC(=O)C(O1)C1=CC=CC=C1
small molecule,DB01231,"['approved', 'investigational', 'withdrawn']",Diphenidol,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
small molecule,DB01232,"['approved', 'investigational']",Saquinavir,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC3=C(C=CC=C3)C=C1)[C@@H](C2)C(=O)NC(C)(C)C
small molecule,DB01233,"['approved', 'investigational']",Metoclopramide,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
