molecule_chembl_id,SMILES,score,name,method
CHEMBL1115,CN(C)C(=O)Oc1ccc[n+](C)c1,0.5,PYRIDOSTIGMINE,dice_maccs
CHEMBL512351,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0.5,BETRIXABAN,dice_maccs
CHEMBL499,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.5,TIMOLOL,dice_maccs
CHEMBL90555,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.5,VINCRISTINE,dice_maccs
CHEMBL2095208,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0.5,COBICISTAT,dice_maccs
CHEMBL345714,Cc1cnc(C(=O)O)c[n+]1[O-],0.5,ACIPIMOX,dice_maccs
CHEMBL1730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,0.5,CEFOTAXIME,dice_maccs
CHEMBL1502,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.5,PANTOPRAZOLE,dice_maccs
CHEMBL1754,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,0.5,DOXAPRAM,dice_maccs
CHEMBL1201206,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,0.5,PIPECURONIUM,dice_maccs
CHEMBL31,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.5,GATIFLOXACIN,dice_maccs
CHEMBL4299940,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1,0.5,MITAPIVAT,dice_maccs
CHEMBL3989917,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.5,FOSNETUPITANT,dice_maccs
CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0.5,ERGOTAMINE,dice_maccs
CHEMBL626,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,0.5,NAFTIFINE,dice_maccs
CHEMBL1229517,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.5,VEMURAFENIB,dice_maccs
CHEMBL189,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0.5,MILRINONE,dice_maccs
CHEMBL990,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0.5,BUTENAFINE,dice_maccs
CHEMBL2105637,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0.5,DELAFLOXACIN,dice_maccs
CHEMBL247951,CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O,0.5,PEMAFIBRATE,dice_maccs
CHEMBL1697851,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.5,THIOPROPAZATE,dice_maccs
CHEMBL189171,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.5,ACEMETACIN,dice_maccs
CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,0.5,FENTANYL,dice_maccs
CHEMBL970,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0.5,HALAZEPAM,dice_maccs
CHEMBL2103830,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.49557522123893805,FOSTAMATINIB,dice_maccs
CHEMBL2303613,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,0.49557522123893805,CEFODIZIME,dice_maccs
CHEMBL709,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.4954128440366973,ALFUZOSIN,dice_maccs
CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0.49504950495049505,LOMEFLOXACIN,dice_maccs
CHEMBL891,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49504950495049505,CLOXACILLIN,dice_maccs
CHEMBL893,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49504950495049505,DICLOXACILLIN,dice_maccs
CHEMBL9,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.4948453608247423,NORFLOXACIN,dice_maccs
CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.4948453608247423,SAQUINAVIR,dice_maccs
CHEMBL62193,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.4948453608247423,SULFADIMETHOXINE,dice_maccs
CHEMBL1163,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0.4948453608247423,ATAZANAVIR,dice_maccs
CHEMBL991,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.4943820224719101,STAVUDINE,dice_maccs
CHEMBL376897,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.4943820224719101,METHSCOPOLAMINE,dice_maccs
CHEMBL1259,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,0.4943820224719101,METOCURINE,dice_maccs
CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.49411764705882355,PERPHENAZINE,dice_maccs
CHEMBL3833389,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,0.49382716049382713,DEXTROMORAMIDE,dice_maccs
CHEMBL1734,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,0.49382716049382713,SOLIFENACIN,dice_maccs
CHEMBL19490,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0.4935064935064935,ZOMEPIRAC,dice_maccs
CHEMBL259972,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1,0.4935064935064935,MOFEZOLAC,dice_maccs
CHEMBL144673,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0.4935064935064935,HEXETIDINE,dice_maccs
CHEMBL1201349,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.4931506849315068,HEXAFLUORENIUM,dice_maccs
CHEMBL169901,N=C(N)N1CCc2ccccc2C1,0.4931506849315068,DEBRISOQUIN,dice_maccs
CHEMBL1201323,NCCc1cc[nH]n1,0.49230769230769234,BETAZOLE,dice_maccs
CHEMBL459265,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0.4918032786885246,HEXAMETHYL PARAROSANILINE,dice_maccs
CHEMBL1201247,CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0.4915254237288136,GOSERELIN,dice_maccs
CHEMBL454446,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0.49122807017543857,CEFDITOREN PIVOXIL,dice_maccs
CHEMBL3545985,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,0.49122807017543857,BENZPHETAMINE,dice_maccs
CHEMBL1252,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.4909090909090909,ABARELIX,dice_maccs
CHEMBL1672,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.4909090909090909,CEFPODOXIME,dice_maccs
CHEMBL222645,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.49019607843137253,FLOXACILLIN,dice_maccs
CHEMBL1577,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.49019607843137253,METHYCLOTHIAZIDE,dice_maccs
CHEMBL277100,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.4897959183673469,TEMAFLOXACIN,dice_maccs
CHEMBL847,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0.48936170212765956,OXAMNIQUINE,dice_maccs
CHEMBL1200910,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0.48936170212765956,SULFISOXAZOLE ACETYL,dice_maccs
CHEMBL1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0.48936170212765956,FOSPHENYTOIN,dice_maccs
CHEMBL181,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.4888888888888889,DIAZOXIDE,dice_maccs
CHEMBL185073,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0.4888888888888889,PANCURONIUM,dice_maccs
CHEMBL1201219,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0.4888888888888889,VECURONIUM,dice_maccs
CHEMBL1874750,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,0.4888888888888889,CINEPAZIDE,dice_maccs
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4883720930232558,FLUPHENAZINE,dice_maccs
CHEMBL3989871,Cc1ccc(NC(=O)[C@H]2CCCN(C(=O)c3c(C)cccc3F)[C@H]2c2ccc(NC3CCCC3)cc2)cc1C(F)(F)F,0.4883720930232558,AVACOPAN,dice_maccs
CHEMBL746,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0.4883720930232558,NEDOCROMIL,dice_maccs
CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,0.4883720930232558,TRANDOLAPRIL,dice_maccs
CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0.4883720930232558,NITRENDIPINE,dice_maccs
CHEMBL334966,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,0.4878048780487805,CANGRELOR,dice_maccs
CHEMBL1201235,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,0.4878048780487805,METHYLHOMATROPINE,dice_maccs
CHEMBL251940,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,0.4878048780487805,PERICIAZINE,dice_maccs
CHEMBL450,CCC1(CC)C(=O)NC(=O)N(C)C1=O,0.48717948717948717,METHARBITAL,dice_maccs
CHEMBL592,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.4864864864864865,LEVORPHANOL,dice_maccs
CHEMBL315985,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,0.4864864864864865,ESLICARBAZEPINE,dice_maccs
CHEMBL1201334,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.48598130841121495,TRIPTORELIN,dice_maccs
CHEMBL1007,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.48598130841121495,GONADORELIN,dice_maccs
CHEMBL1201309,CC(C)C[C@H](NC(=O)[C@@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.48598130841121495,NAFARELIN,dice_maccs
CHEMBL1201340,C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0.4857142857142857,DIPHEMANIL,dice_maccs
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0.48484848484848486,RABEPRAZOLE,dice_maccs
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.4842105263157895,CIPROFLOXACIN,dice_maccs
CHEMBL822,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,0.4838709677419355,TERBINAFINE,dice_maccs
CHEMBL2103870,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,0.4835164835164835,LUMACAFTOR,dice_maccs
CHEMBL339427,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C,0.4835164835164835,TUBOCURARINE,dice_maccs
CHEMBL1200854,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4835164835164835,FLUPHENAZINE DECANOATE,dice_maccs
CHEMBL1200951,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.4835164835164835,FLUPHENAZINE ENANTHATE,dice_maccs
CHEMBL1086,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.4827586206896552,DIBUCAINE,dice_maccs
CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,0.4827586206896552,FINERENONE,dice_maccs
CHEMBL614,NC(=O)c1cnccn1,0.4827586206896552,PYRAZINAMIDE,dice_maccs
CHEMBL238071,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.48214285714285715,VINDESINE,dice_maccs
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.48214285714285715,LAPATINIB,dice_maccs
CHEMBL414357,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,0.48214285714285715,EXENATIDE,dice_maccs
CHEMBL2106915,COc1cc2c(cc1OC)C(CCc1ccc(Cl)cc1)N(C)CC2,0.4819277108433735,METHOPHOLINE,dice_maccs
CHEMBL1346,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0.4819277108433735,DARIFENACIN,dice_maccs
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.4819277108433735,CITALOPRAM,dice_maccs
CHEMBL1508,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.4819277108433735,ESCITALOPRAM,dice_maccs
CHEMBL439,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.4819277108433735,SULFADIAZINE,dice_maccs
CHEMBL2106439,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.48148148148148145,PIPOTIAZINE PALMITATE,dice_maccs
CHEMBL2103872,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,0.48120300751879697,CEFTOLOZANE,dice_maccs
CHEMBL1087,Cc1cccc(C)c1NC(=O)C1CCCCN1C,0.4810126582278481,MEPIVACAINE,dice_maccs
CHEMBL1908370,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.4807692307692308,FINAFLOXACIN,dice_maccs
CHEMBL1539,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.48,SULFADOXINE,dice_maccs
CHEMBL1679,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,0.48,LEUCOVORIN,dice_maccs
CHEMBL1908841,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,0.48,LEVOLEUCOVORIN,dice_maccs
CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,0.48,LEFLUNOMIDE,dice_maccs
CHEMBL1232801,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,0.48,FOLINIC ACID,dice_maccs
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.4791666666666667,DILTIAZEM,dice_maccs
CHEMBL1525826,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,0.4791666666666667,SULFALENE,dice_maccs
CHEMBL469,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.4788732394366197,KETOROLAC,dice_maccs
CHEMBL1360,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,0.4782608695652174,ATRACURIUM,dice_maccs
CHEMBL453,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,0.4782608695652174,SULFISOXAZOLE,dice_maccs
CHEMBL1619785,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,0.4782608695652174,TALAMPICILLIN,dice_maccs
CHEMBL1201248,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0.4782608695652174,CISATRACURIUM,dice_maccs
CHEMBL2035187,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,0.4782608695652174,PACRITINIB,dice_maccs
CHEMBL1201016,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,0.4778761061946903,CEFPODOXIME PROXETIL,dice_maccs
CHEMBL2103784,CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C,0.4778761061946903,COSYNTROPIN,dice_maccs
CHEMBL415606,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.4778761061946903,DEGARELIX,dice_maccs
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,0.47761194029850745,PYROVALERONE,dice_maccs
CHEMBL1271,C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.47761194029850745,PENTOLINIUM,dice_maccs
CHEMBL83668,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,0.47761194029850745,TOLNAFTATE,dice_maccs
CHEMBL443,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0.4772727272727273,SULFAMETHOXAZOLE,dice_maccs
CHEMBL1495,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0.4772727272727273,OXYPHENCYCLIMINE,dice_maccs
CHEMBL1535,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.4772727272727273,HYDROXYCHLOROQUINE,dice_maccs
CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],0.4772727272727273,NISOLDIPINE,dice_maccs
CHEMBL354541,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,0.4772727272727273,LOMITAPIDE,dice_maccs
CHEMBL1201772,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0.4772727272727273,PRASUGREL,dice_maccs
CHEMBL1201255,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.47706422018348627,HISTRELIN,dice_maccs
CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.47619047619047616,PIPAMAZINE,dice_maccs
CHEMBL1208155,COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,0.47619047619047616,ELAGOLIX,dice_maccs
CHEMBL2110816,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,0.47619047619047616,BUTRIPTYLINE,dice_maccs
CHEMBL501849,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0.47619047619047616,SIMEPREVIR,dice_maccs
CHEMBL90,NCCc1c[nH]cn1,0.47619047619047616,HISTAMINE,dice_maccs
