action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2616190,[],CHEMBL1029826,Inhibition of human recombinant his-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NS(=O)(=O)c4cccc([N+](=O)[O-])c4)c3n2)CC1,,,CHEMBL1154528,Bioorg Med Chem Lett,2009,"{'bei': '15.65', 'le': '0.31', 'lle': '4.66', 'sei': '6.39'}",CHEMBL462707,,CHEMBL462707,7.77,0,http://www.openphacts.org/units/Nanomolar,777877,=,1,1,=,,IC50,nM,,17.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.017
,,2616191,[],CHEMBL1029826,Inhibition of human recombinant his-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc(C(N)=O)c4)c3n2)CC1,,,CHEMBL1154528,Bioorg Med Chem Lett,2009,"{'bei': '13.81', 'le': '0.26', 'lle': '3.03', 'sei': '7.02'}",CHEMBL462708,,CHEMBL462708,6.14,0,http://www.openphacts.org/units/Nanomolar,777878,=,1,1,=,,IC50,nM,,730.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.73
,,2616192,[],CHEMBL1029826,Inhibition of human recombinant his-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc5nonc45)c3n2)CC1,,,CHEMBL1154528,Bioorg Med Chem Lett,2009,"{'bei': '16.93', 'le': '0.32', 'lle': '3.96', 'sei': '9.02'}",CHEMBL515659,,CHEMBL515659,7.51,0,http://www.openphacts.org/units/Nanomolar,777963,=,1,1,=,,IC50,nM,,31.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.031
,,2616193,[],CHEMBL1029826,Inhibition of human recombinant his-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4ccc5nonc5c4)c3n2)CC1,,,CHEMBL1154528,Bioorg Med Chem Lett,2009,"{'bei': '14.48', 'le': '0.27', 'lle': '2.87', 'sei': '7.72'}",CHEMBL456456,,CHEMBL456456,6.42,0,http://www.openphacts.org/units/Nanomolar,777964,=,1,1,=,,IC50,nM,,380.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.38
,,2672251,[],CHEMBL1026236,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O)C(=O)c1cc(O)c(C)cc1C2=O,,,CHEMBL1151842,J Nat Prod,2009,,CHEMBL554993,ALTERPORRIOL G/H,CHEMBL554993,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,819760,=,1,1,=,,IC50,ug.mL-1,,6.4,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,ug ml-1,UO_0000274,,6.4
,,2672263,[],CHEMBL1026236,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)cc1C2=O,,,CHEMBL1151842,J Nat Prod,2009,,CHEMBL463054,MACROSPORIN,CHEMBL463054,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,819753,=,1,1,=,,IC50,ug.mL-1,,4.3,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,ug ml-1,UO_0000274,,4.3
,,2672264,[],CHEMBL1026236,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,,,CHEMBL1151842,J Nat Prod,2009,,CHEMBL556684,,CHEMBL556684,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,819755,=,1,1,=,,IC50,ug.mL-1,,4.3,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,ug ml-1,UO_0000274,,4.3
,,2677434,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,COc1nc(C)cc2c1-c1[nH]c3cc(N4CCN(C)CC4)ccc3c1CCN2CCc1ccccc1,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '10.92', 'le': '0.20', 'lle': '0.36', 'sei': '11.04'}",CHEMBL551570,,CHEMBL551570,5.26,0,http://www.openphacts.org/units/Nanomolar,819826,=,1,1,=,,IC50,nM,,5500.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,5.5
,,2677439,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1ccc2[nH]c3c(c2c1)CCN(CC(c1ccccc1)c1ccccc1)c1nccc(I)c1-3,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '8.17', 'le': '0.20', 'lle': '-2.72', 'sei': '15.87'}",CHEMBL549826,,CHEMBL549826,5.07,0,http://www.openphacts.org/units/Nanomolar,819927,=,1,1,=,,IC50,nM,,8600.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.6
,,2677441,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c(I)ccnc32)cc1,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '8.95', 'le': '0.24', 'lle': '-0.90', 'sei': '9.61'}",CHEMBL557491,,CHEMBL557491,5.01,0,http://www.openphacts.org/units/Nanomolar,819925,=,1,1,=,,IC50,nM,,9700.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,9.7
,,2677446,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Cl)c2c(n1)N(CCc1ccccc1)CCc1c-2[nH]c2ccccc12,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '12.65', 'le': '0.24', 'lle': '-0.89', 'sei': '15.37'}",CHEMBL563080,,CHEMBL563080,4.91,0,http://www.openphacts.org/units/Nanomolar,819699,=,1,1,=,,IC50,nM,,12400.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,12.4
,,2677447,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c2ccnc3Cl)cc1,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '10.46', 'le': '0.23', 'lle': '-1.06', 'sei': '9.40'}",CHEMBL564679,,CHEMBL564679,4.90,0,http://www.openphacts.org/units/Nanomolar,819926,=,1,1,=,,IC50,nM,,12500.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,12.5
,,2677449,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c1ccnc2Cl,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '10.80', 'le': '0.24', 'lle': '-1.88', 'sei': '15.32'}",CHEMBL556596,,CHEMBL556596,4.89,0,http://www.openphacts.org/units/Nanomolar,819924,=,1,1,=,,IC50,nM,,12900.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,12.9
,,2677453,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(c(=O)[nH]1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '12.74', 'le': '0.23', 'lle': '0.27', 'sei': '9.07'}",CHEMBL564365,,CHEMBL564365,4.71,0,http://www.openphacts.org/units/Nanomolar,819825,=,1,1,=,,IC50,nM,,19700.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,19.7
,,2677457,[],CHEMBL1036443,Inhibition of recombinant MET,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c(c(Cl)n1)-c1[nH]c3ccccc3c1CCN2CCc1ccccc1,,,CHEMBL1151875,Bioorg Med Chem,2009,"{'bei': '11.82', 'le': '0.22', 'lle': '-1.22', 'sei': '14.36'}",CHEMBL560245,,CHEMBL560245,4.58,0,http://www.openphacts.org/units/Nanomolar,819698,=,1,1,=,,IC50,nM,,26100.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,uM,UO_0000065,,26.1
,,2682388,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc(Cl)c1)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '17.92', 'le': '0.38', 'lle': '2.32', 'sei': '10.10'}",CHEMBL562958,,CHEMBL562958,5.25,0,http://www.openphacts.org/units/Nanomolar,823927,=,1,1,=,,IC50,nM,,5670.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,5670.0
,,2682389,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccccc1)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '21.12', 'le': '0.41', 'lle': '3.19', 'sei': '10.50'}",CHEMBL556118,,CHEMBL556118,5.46,0,http://www.openphacts.org/units/Nanomolar,823926,=,1,1,=,,IC50,nM,,3500.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,3500.0
,,2682390,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccccc1Cl)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '20.65', 'le': '0.43', 'lle': '3.12', 'sei': '11.64'}",CHEMBL554510,,CHEMBL554510,6.05,0,http://www.openphacts.org/units/Nanomolar,823928,=,1,1,=,,IC50,nM,,900.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,900.0
,,2682391,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc(Cl)c1Cl)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '21.39', 'le': '0.48', 'lle': '3.42', 'sei': '13.47'}",CHEMBL564828,,CHEMBL564828,7.00,0,http://www.openphacts.org/units/Nanomolar,824017,=,1,1,=,,IC50,nM,,100.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,100.0
,,2682392,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cc(Cl)ccc1Cl)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '17.40', 'le': '0.39', 'lle': '2.11', 'sei': '10.96'}",CHEMBL550104,,CHEMBL550104,5.69,0,http://www.openphacts.org/units/Nanomolar,824018,=,1,1,=,,IC50,nM,,2030.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,2030.0
,,2682393,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1c(Cl)cccc1Cl)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '19.31', 'le': '0.43', 'lle': '2.74', 'sei': '12.16'}",CHEMBL550651,,CHEMBL550651,6.32,0,http://www.openphacts.org/units/Nanomolar,824019,=,1,1,=,,IC50,nM,,480.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,480.0
,,2682394,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1cccc(S(=O)(=O)n2ccc3ncccc32)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '23.59', 'le': '0.47', 'lle': '4.97', 'sei': '7.52'}",CHEMBL563356,,CHEMBL563356,7.16,0,http://www.openphacts.org/units/Nanomolar,824020,=,1,1,=,,IC50,nM,,70.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,70.0
,,2682395,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccccc1S(=O)(=O)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '25.38', 'le': '0.50', 'lle': '5.52', 'sei': '8.10'}",CHEMBL550305,,CHEMBL550305,7.70,0,http://www.openphacts.org/units/Nanomolar,824021,=,1,1,=,,IC50,nM,,20.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20.0
,,2682396,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(S(=O)(=O)n2ccc3ncccc32)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '18.51', 'le': '0.36', 'lle': '3.06', 'sei': '8.72'}",CHEMBL556215,,CHEMBL556215,5.34,0,http://www.openphacts.org/units/Nanomolar,824110,=,1,1,=,,IC50,nM,,4600.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,4600.0
,,2682397,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cccc(S(=O)(=O)n2ccc3ncccc32)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '19.60', 'le': '0.39', 'lle': '3.50', 'sei': '6.87'}",CHEMBL561180,,CHEMBL561180,5.36,0,http://www.openphacts.org/units/Nanomolar,824111,=,1,1,=,,IC50,nM,,4400.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,4400.0
,,2682398,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1cccc(S(=O)(=O)n2ccc3ncccc32)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '13.67', 'le': '0.29', 'lle': '2.92', 'sei': '5.34'}",CHEMBL561181,,CHEMBL561181,4.60,0,http://www.openphacts.org/units/Nanomolar,824112,=,1,1,=,,IC50,nM,,25200.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,25200.0
,,2682399,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1cccc(S(=O)(=O)n2ccc3nccnc32)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '18.94', 'le': '0.37', 'lle': '4.18', 'sei': '5.34'}",CHEMBL561258,,CHEMBL561258,5.76,0,http://www.openphacts.org/units/Nanomolar,824113,=,1,1,=,,IC50,nM,,1730.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1730.0
,,2682400,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1ccccc1)c1c[nH]c2ncccc12,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '22.96', 'le': '0.45', 'lle': '3.53', 'sei': '9.44'}",CHEMBL538932,,CHEMBL538932,5.93,0,http://www.openphacts.org/units/Nanomolar,824114,=,1,1,=,,IC50,nM,,1175.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1175.0
,,2682401,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1cccc(S(=O)(=O)c2c[nH]c3ncccc23)c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '22.09', 'le': '0.44', 'lle': '4.40', 'sei': '6.32'}",CHEMBL551998,,CHEMBL551998,6.70,0,http://www.openphacts.org/units/Nanomolar,824115,=,1,1,=,,IC50,nM,,200.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,200.0
,,2682402,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccccc1S(=O)(=O)c1c[nH]c2ncccc12,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '23.49', 'le': '0.46', 'lle': '4.82', 'sei': '6.72'}",CHEMBL552195,,CHEMBL552195,7.12,0,http://www.openphacts.org/units/Nanomolar,824116,=,1,1,=,,IC50,nM,,75.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,75.0
,,2682403,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(S(=O)(=O)c2cccc([N+](=O)[O-])c2)c2cccnc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '16.04', 'le': '0.32', 'lle': '2.78', 'sei': '5.35'}",CHEMBL561461,,CHEMBL561461,5.09,0,http://www.openphacts.org/units/Nanomolar,824195,=,1,1,=,,IC50,nM,,8100.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,8100.0
,,2682404,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '18.74', 'le': '0.37', 'lle': '4.63', 'sei': '4.92'}",CHEMBL561583,,CHEMBL561583,6.51,0,http://www.openphacts.org/units/Nanomolar,824196,=,1,1,=,,IC50,nM,,310.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,310.0
,,2682405,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cnc2ccn(S(=O)(=O)c3ccccc3[N+](=O)[O-])c2c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '20.46', 'le': '0.40', 'lle': '5.81', 'sei': '5.13'}",CHEMBL561660,,CHEMBL561660,7.09,0,http://www.openphacts.org/units/Nanomolar,824197,=,1,1,=,,IC50,nM,,82.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,82.0
,,2682406,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C(=O)c2cnc3ccn(S(=O)(=O)c4ccccc4[N+](=O)[O-])c3c2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '15.19', 'le': '0.30', 'lle': '4.95', 'sei': '5.50'}",CHEMBL550857,,CHEMBL550857,6.52,0,http://www.openphacts.org/units/Nanomolar,824198,=,1,1,=,,IC50,nM,,300.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,300.0
,,2682407,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)N1CCN(c2cnc3ccn(S(=O)(=O)c4ccccc4[N+](=O)[O-])c3c2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '15.79', 'le': '0.31', 'lle': '4.46', 'sei': '6.02'}",CHEMBL556627,,CHEMBL556627,7.70,0,http://www.openphacts.org/units/Nanomolar,824199,=,1,1,=,,IC50,nM,,20.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20.0
,,2682408,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccccc1S(=O)(=O)n1ccc2ncc(N3CCNCC3)cc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '19.87', 'le': '0.39', 'lle': '6.11', 'sei': '6.98'}",CHEMBL561864,,CHEMBL561864,7.70,0,http://www.openphacts.org/units/Nanomolar,824287,=,1,1,=,,IC50,nM,,20.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,20.0
,,2682409,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc2nonc12)n1ccc2ncccc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '25.50', 'le': '0.50', 'lle': '5.85', 'sei': '8.43'}",CHEMBL556837,,CHEMBL556837,7.66,0,http://www.openphacts.org/units/Nanomolar,824288,=,1,1,=,,IC50,nM,,22.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,22.0
,,2682410,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(-c3cnc4ccn(S(=O)(=O)c5cccc6nonc56)c4c3)cn2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '16.45', 'le': '0.31', 'lle': '5.20', 'sei': '7.10'}",CHEMBL551458,,CHEMBL551458,7.82,0,http://www.openphacts.org/units/Nanomolar,824289,=,1,1,=,,IC50,nM,,15.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,15.0
,,2682411,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc2nonc12)n1ccc2ncc(N3CCNCC3)cc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '19.87', 'le': '0.39', 'lle': '6.42', 'sei': '7.20'}",CHEMBL549571,,CHEMBL549571,7.64,0,http://www.openphacts.org/units/Nanomolar,824290,=,1,1,=,,IC50,nM,,23.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,23.0
,,2682412,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(c1cccc2nonc12)n1ccc2ncc(-c3cnn(C4CCNCC4)c3)cc21,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '17.90', 'le': '0.34', 'lle': '5.45', 'sei': '6.66'}",CHEMBL554497,,CHEMBL554497,8.05,0,http://www.openphacts.org/units/Nanomolar,824291,=,1,1,=,,IC50,nM,,9.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.0
,,2682413,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cnc2ccn(S(=O)(=O)c3cccc4nonc34)c2c1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '24.72', 'le': '0.48', 'lle': '6.41', 'sei': '6.67'}",CHEMBL562063,,CHEMBL562063,7.80,0,http://www.openphacts.org/units/Nanomolar,824376,=,1,1,=,,IC50,nM,,16.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,16.0
,,2682414,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1cccnc1)N1CCN(c2cnc3ccn(S(=O)(=O)c4cccc5nonc45)c3c2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '16.26', 'le': '0.31', 'lle': '5.79', 'sei': '6.25'}",CHEMBL564904,,CHEMBL564904,7.96,0,http://www.openphacts.org/units/Nanomolar,824377,=,1,1,=,,IC50,nM,,11.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,11.0
,,2682415,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2cnc3ccn(S(=O)(=O)c4cccc5nonc45)c3c2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '18.57', 'le': '0.36', 'lle': '6.44', 'sei': '6.92'}",CHEMBL549980,,CHEMBL549980,7.92,0,http://www.openphacts.org/units/Nanomolar,824378,=,1,1,=,,IC50,nM,,12.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,12.0
,,2682416,[],CHEMBL1062250,Inhibition of human recombinant His-tagged c-Met by TR-FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC(=O)N1CCN(c2cnc3ccn(S(=O)(=O)c4cccc5nonc45)c3c2)CC1,,,CHEMBL1152913,Bioorg Med Chem Lett,2009,"{'bei': '17.24', 'le': '0.34', 'lle': '7.17', 'sei': '6.21'}",CHEMBL564760,,CHEMBL564760,7.85,0,http://www.openphacts.org/units/Nanomolar,824379,=,1,1,=,,IC50,nM,,14.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,14.0
